A,B,mean(A),mean(B),diff,se,T,df,pval,hedges
Kia,Mercedes-Benz,24375.759197324416,46790.56814159292,-22414.808944268505,469.3010191626441,-47.762114355222145,1572.4401280882078,0.0,-1.8821930764161505
Kia,Mercury,24375.759197324416,29900.0,-5524.240802675584,,,,,
Kia,Mini,24375.759197324416,25813.031914893618,-1437.2727175692016,462.5206572587289,-3.1074778931770117,269.86087138761104,0.40096816600288865,-0.24035698438740094
Kia,Mitsubishi,24375.759197324416,21892.91891891892,2482.840278405496,393.19617939009737,6.3145076390536925,433.6393405377462,4.4169768564916723e-07,0.424813029946097
Kia,Nissan,24375.759197324416,26456.463001383127,-2080.7038040587104,244.92006677173003,-8.495440293987688,3342.9908118446815,5.500044863993026e-13,-0.2705675301722703
Kia,Porsche,24375.759197324416,59279.83870967742,-34904.079512353,1426.6740198733658,-24.465350196431803,127.50529890152818,1.3100631690576847e-14,-2.285293102839998
Kia,Ram,24375.759197324416,41320.847750865054,-16945.088553540638,290.1956824701093,-58.39193887829814,2007.7396325893972,4.39870362356487e-13,-2.4918657664391772
Kia,Scion,24375.759197324416,18375.454545454544,6000.304651869872,439.24225923155564,13.66058143487211,65.14770413739389,1.1546319456101628e-14,2.08847631242675
Kia,Smart,24375.759197324416,13500.0,10875.759197324416,449.0472966629272,24.219629598367664,7.436137437124893,2.592005035162437e-06,9.902486040517614
Kia,Subaru,24375.759197324416,27978.791666666668,-3603.0324693422517,262.4820097907945,-13.726778731288935,2788.1605364049346,0.0,-0.5208451691342985
Kia,Tesla,24375.759197324416,50899.11504424779,-26523.355846923372,1880.7556216243472,-14.102499836749665,114.33435645363674,7.127631818093505e-14,-1.3752334067594985
Kia,Toyota,24375.759197324416,28624.735468304454,-4248.976270980038,231.3530027042942,-18.365771013618108,3023.6023677736407,1.2669865157022286e-12,-0.5472945899621451
Kia,Volkswagen,24375.759197324416,27287.3133393017,-2911.5541419772853,294.9094925873312,-9.872704050430286,2376.925604081908,1.2998491172311333e-12,-0.3903468641544755
Kia,Volvo,24375.759197324416,44907.79661016949,-20532.037412845075,482.8612932486873,-42.521605479506704,409.7230114702304,0.0,-2.707835831113616
Land Rover,Lexus,54504.444444444445,42882.28562005277,11622.158824391678,1104.134140967325,10.526038814640382,292.80910562147795,0.0,0.6950108247326254
Land Rover,Lincoln,54504.444444444445,45021.70731707317,9482.737127371278,1279.1113128850243,7.413535500661821,458.4278165966006,3.9807079854625727e-10,0.6276862172986566
Land Rover,Mazda,54504.444444444445,27183.67381489842,27320.770629546027,1100.234836102416,24.831762941018944,288.6770766678033,0.0,1.7250644320690929
Land Rover,Mercedes-Benz,54504.444444444445,46790.56814159292,7713.876302851524,1162.8559386432087,6.633561429674498,358.2526895301256,7.999173523565162e-08,0.44911398049499307
Land Rover,Mercury,54504.444444444445,29900.0,24604.444444444445,,,,,
Land Rover,Mini,54504.444444444445,25813.031914893618,28691.412529550827,1160.1361324610693,24.73107398929636,345.52097644410304,0.0,2.345306614320044
Land Rover,Mitsubishi,54504.444444444445,21892.91891891892,32611.525525525525,1134.2811481011447,28.750830938272397,322.78126782173183,0.0,2.4970524958878473
Land Rover,Nissan,54504.444444444445,26456.463001383127,28047.98144306132,1091.7766834651445,25.690218400745653,280.0023810185239,1.7319479184152442e-14,1.6344235305883419
Land Rover,Porsche,54504.444444444445,59279.83870967742,-4775.3942652329715,1779.7160578115572,-2.6832337912965034,267.0681826192886,0.7399528100740953,-0.29052375790157875
Land Rover,Ram,54504.444444444445,41320.847750865054,13183.596693579391,1102.8164042917451,11.954480040624903,291.3595040367502,0.0,0.8325922344391103
Land Rover,Scion,54504.444444444445,18375.454545454544,36128.9898989899,1151.0535390439154,31.387757974315644,310.9938250297622,1.7319479184152442e-14,5.090621715382125
Land Rover,Smart,54504.444444444445,13500.0,41004.444444444445,1154.8307071129361,35.506887885718854,168.72811167919704,3.5638159090467525e-14,14.61565092051656
Land Rover,Subaru,54504.444444444445,27978.791666666668,26525.652777777777,1095.8500321277982,24.205550029754757,284.1694454344549,0.0,1.618520136720542
Land Rover,Tesla,54504.444444444445,50899.11504424779,3605.329400196657,2160.8406224713253,1.6684846456067124,190.39596676439407,0.9996478614274122,0.1865710184011125
Land Rover,Toyota,54504.444444444445,28624.735468304454,25879.70897613999,1088.8134364118466,23.768726680509957,276.981894344146,0.0,1.488505190887041
Land Rover,Volkswagen,54504.444444444445,27287.3133393017,27217.131105142744,1104.0661648057142,24.65172104058838,292.7026565873963,0.0,1.6708663887013628
Land Rover,Volvo,54504.444444444445,44907.79661016949,9596.647834274954,1168.3944179807074,8.21353447653446,357.98470111281824,2.496891582381977e-12,0.6908475633940111
Lexus,Lincoln,42882.28562005277,45021.70731707317,-2139.4216970203997,720.1643524118931,-2.970740900817001,350.7190500036372,0.5087795841975089,-0.19115742495191795
Lexus,Mazda,42882.28562005277,27183.67381489842,15698.611805154349,305.0043250639268,51.47012850346968,2327.664875634813,0.0,2.175903045796258
Lexus,Mercedes-Benz,42882.28562005277,46790.56814159292,-3908.2825215401535,484.5047757991337,-8.066551078044382,1739.977892653783,1.24056320771615e-12,-0.3169354100714197
Lexus,Mercury,42882.28562005277,29900.0,12982.285620052768,,,,,
Lexus,Mini,42882.28562005277,25813.031914893618,17069.25370515915,477.9401527138298,35.714207329593194,306.2035632603859,1.0735856648125264e-13,2.760297167395793
Lexus,Mitsubishi,42882.28562005277,21892.91891891892,20989.366701133848,411.22337807089957,51.04127785632616,511.18292023859,0.0,3.4303422964357813
Lexus,Nissan,42882.28562005277,26456.463001383127,16425.82261866964,272.92356126311466,60.18469985753324,2923.1709824111167,1.0771383784913269e-12,1.908025654943932
Lexus,Porsche,42882.28562005277,59279.83870967742,-16397.55308962465,1431.7472507976754,-11.452826663706887,129.3253527057413,0.0,-1.069240105062226
Lexus,Ram,42882.28562005277,41320.847750865054,1561.4378691877137,314.18937809761314,4.969734746101449,2238.101206599578,0.00043941291456328635,0.21154328553999577
Lexus,Scion,42882.28562005277,18375.454545454544,24506.831074598223,455.45053900496544,53.80788686327813,75.20096597479099,0.0,8.224758404167059
Lexus,Smart,42882.28562005277,13500.0,29382.285620052768,464.9138692546775,63.19941727519705,8.542870308890455,1.4962586725175697e-10,25.8393030872676
Lexus,Subaru,42882.28562005277,27978.791666666668,14903.4939533861,288.7875285549692,51.607124545717,2755.475545556969,3.249622793077833e-12,1.9518627580861856
Lexus,Tesla,42882.28562005277,50899.11504424779,-8016.829424195021,1884.6068925525708,-4.253847025538984,115.27287283235972,0.01886371557926403,-0.4146229274095554
Lexus,Toyota,42882.28562005277,28624.735468304454,14257.550151748314,260.8172598686014,54.66490277112491,2615.610622439145,9.339196083146817e-13,1.6204800345774362
Lexus,Volkswagen,42882.28562005277,27287.3133393017,15594.972280751066,318.54833228756604,48.95637710221278,2571.638496150033,9.207079543216423e-13,1.9298994537055625
Lexus,Volvo,42882.28562005277,44907.79661016949,-2025.5109901167234,497.65094162763035,-4.070143991875176,459.42938702972094,0.02532189829674658,-0.25889774772724244
Lincoln,Mazda,45021.70731707317,27183.67381489842,17838.03350217475,714.1716795060548,24.977234485848182,339.05338583937163,0.0,1.695341694697371
Lincoln,Mercedes-Benz,45021.70731707317,46790.56814159292,-1768.8608245197538,807.315568580816,-2.1910401500484413,534.1835145737854,0.9700819919365828,-0.1447520749349858
Lincoln,Mercury,45021.70731707317,29900.0,15121.707317073167,,,,,
Lincoln,Mini,45021.70731707317,25813.031914893618,19208.67540217955,803.393016572161,23.909437854136765,446.05642714198603,0.0,2.2397871993258107
Lincoln,Mitsubishi,45021.70731707317,21892.91891891892,23128.788398154247,765.5835788291436,30.21066417532962,419.2086972505377,0.0,2.5856296770843383
Lincoln,Nissan,45021.70731707317,26456.463001383127,18565.24431569004,701.071194525448,26.481253916382588,315.6003118158467,2.942091015256665e-14,1.6384801035651009
Lincoln,Porsche,45021.70731707317,59279.83870967742,-14258.13139260425,1570.6411874350867,-9.077904938866583,182.99478217815943,1.3589129821411916e-13,-0.9737716982553267
Lincoln,Ram,45021.70731707317,41320.847750865054,3700.8595662081134,718.1424056621099,5.153378406607267,346.3697956084584,0.0002622243249532641,0.35072081637756186
Lincoln,Scion,45021.70731707317,18375.454545454544,26646.252771618623,790.2206925794281,33.72001394273829,291.92669810539184,0.0,5.446813911650212
Lincoln,Smart,45021.70731707317,13500.0,31521.707317073167,795.7125456634153,39.61444052737957,64.32483612432814,0.0,16.298552581142587
Lincoln,Subaru,45021.70731707317,27978.791666666668,17042.9156504065,707.3978980387803,24.092403578886785,326.88041357764655,0.0,1.570981368093136
Lincoln,Tesla,45021.70731707317,50899.11504424779,-5877.407727174621,1992.17386012302,-2.950248391880657,142.9332794406426,0.5292465291230227,-0.3270308523739437
Lincoln,Toyota,45021.70731707317,28624.735468304454,16396.971848768713,696.4475518990379,23.543728173152854,307.408395700438,0.0,1.432596693830596
Lincoln,Volkswagen,45021.70731707317,27287.3133393017,17734.393977771466,720.0601290892221,24.62904591065618,350.24405696733197,0.0,1.62903786018268
Lincoln,Volvo,45021.70731707317,44907.79661016949,113.91070690367633,815.2729660694415,0.13972094211937097,492.4924720116576,1.0,0.01156934701773418
Mazda,Mercedes-Benz,27183.67381489842,46790.56814159292,-19606.894326694503,475.55164924099086,-41.229789357240776,1599.2528222746864,0.0,-1.8494326425025787
Mazda,Mercury,27183.67381489842,29900.0,-2716.3261851015814,,,,,
Mazda,Mini,27183.67381489842,25813.031914893618,1370.6419000048008,468.8616884538302,2.923339513033748,283.0784426480797,0.5485870266034792,0.2345749273354621
Mazda,Mitsubishi,27183.67381489842,21892.91891891892,5290.7548959794985,400.6359444629246,13.205891705678226,458.00243953433363,0.0,0.9322204072376497
Mazda,Nissan,27183.67381489842,26456.463001383127,727.2108135152921,256.69391036056675,2.8329881783865103,1966.6529250536653,0.6232239364844866,0.10876106678399773
Mazda,Porsche,27183.67381489842,59279.83870967742,-32096.164894778998,1428.7423432831963,-22.464627751581308,128.2418474382085,1.5543122344752192e-15,-2.1523300721042906
Mazda,Ram,27183.67381489842,41320.847750865054,-14137.173935966635,300.19903169900874,-47.092670006148175,1741.4729565766283,3.2451819009793326e-13,-2.248701327641907
Mazda,Scion,27183.67381489842,18375.454545454544,8808.219269443875,445.914438882137,19.753160026675076,69.060504385322,0.0,3.048481952842913
Mazda,Smart,27183.67381489842,13500.0,13683.673814898419,455.5758983407846,30.035991510381912,7.876480070982839,2.5336834252875917e-07,12.293220690850642
Mazda,Subaru,27183.67381489842,27978.791666666668,-795.1178517682492,273.50087746211113,-2.907185743411003,1974.5571582134003,0.5602542263701507,-0.12668679100834024
Mazda,Tesla,27183.67381489842,50899.11504424779,-23715.44122934937,1882.3250603390252,-12.599014765854514,114.71528399360992,2.8976820942716586e-14,-1.257582080597756
Mazda,Toyota,27183.67381489842,28624.735468304454,-1441.0616534060355,243.78296980926115,-5.911248248938555,1699.0345987975995,2.6804383499445805e-06,-0.21700344793680018
Mazda,Volkswagen,27183.67381489842,27287.3133393017,-103.63952440328285,304.75815547224846,-0.3400713731276023,1999.7822485647987,1.0,-0.015293407907495032
Mazda,Volvo,27183.67381489842,44907.79661016949,-17724.122795271072,488.93859842164716,-36.250201666398766,427.10110563294415,0.0,-2.43518013055632
Mercedes-Benz,Mercury,46790.56814159292,29900.0,16890.56814159292,,,,,
Mercedes-Benz,Mini,46790.56814159292,25813.031914893618,20977.536226699303,601.2890505940082,34.8876072264675,657.9711158314198,2.2959412149248237e-13,2.7463957426159924
Mercedes-Benz,Mitsubishi,46790.56814159292,21892.91891891892,24897.649222674,549.7512159697029,45.28893888621453,1084.7651590839084,0.0,3.1183095168634885
Mercedes-Benz,Nissan,46790.56814159292,26456.463001383127,20334.105140209795,455.6413096731529,44.62743984911321,1429.1063651497682,0.0,1.5653216884485956
Mercedes-Benz,Porsche,46790.56814159292,59279.83870967742,-12489.270568084496,1477.5053038669018,-8.452944659757083,146.54022422314716,1.7361223569878348e-11,-0.7991833719809167
Mercedes-Benz,Ram,46790.56814159292,41320.847750865054,5469.720390727867,481.49423475000174,11.359887608140976,1647.927155762364,3.289590821964339e-13,0.5126854316236213
Mercedes-Benz,Scion,46790.56814159292,18375.454545454544,28415.113596138377,583.5725544163626,48.69165518682874,193.15244815507836,5.3734794391857577e-14,7.47730264641226
Mercedes-Benz,Smart,46790.56814159292,13500.0,33290.56814159292,590.987849801906,56.330376593616315,22.191640754601703,0.0,23.042499314714956
Mercedes-Benz,Subaru,46790.56814159292,27978.791666666668,18811.776474926253,465.31706334177346,40.42786726930983,1522.806300685666,0.0,1.644940142096012
Mercedes-Benz,Tesla,46790.56814159292,50899.11504424779,-4108.546902654867,1919.6001855190527,-2.1403138703823013,124.04378416589819,0.9735990094375502,-0.2110435035827562
Mercedes-Benz,Toyota,46790.56814159292,28624.735468304454,18165.832673288467,448.4945661136715,40.50401954855416,1347.288921702172,0.0,1.3458132262139013
Mercedes-Benz,Volkswagen,46790.56814159292,27287.3133393017,19503.25480229122,484.3498454540008,40.2668752459496,1705.6737300155305,2.255973186038318e-13,1.6983943227812246
Mercedes-Benz,Volvo,46790.56814159292,44907.79661016949,1882.7715314234301,617.0722749330033,3.0511361600678724,896.3322796729129,0.44037835281941495,0.1993837653961609
Mercury,Mini,29900.0,25813.031914893618,4086.968085106382,,,,,
Mercury,Mitsubishi,29900.0,21892.91891891892,8007.08108108108,,,,,
Mercury,Nissan,29900.0,26456.463001383127,3443.5369986168735,,,,,
Mercury,Porsche,29900.0,59279.83870967742,-29379.838709677417,,,,,
Mercury,Ram,29900.0,41320.847750865054,-11420.847750865054,,,,,
Mercury,Scion,29900.0,18375.454545454544,11524.545454545456,,,,,
Mercury,Smart,29900.0,13500.0,16400.0,,,,,
Mercury,Subaru,29900.0,27978.791666666668,1921.2083333333321,,,,,
Mercury,Tesla,29900.0,50899.11504424779,-20999.11504424779,,,,,
Mercury,Toyota,29900.0,28624.735468304454,1275.2645316955459,,,,,
Mercury,Volkswagen,29900.0,27287.3133393017,2612.6866606982985,,,,,
Mercury,Volvo,29900.0,44907.79661016949,-15007.796610169491,,,,,
Mini,Mitsubishi,25813.031914893618,21892.91891891892,3920.1129959746977,543.9745501989197,7.2064272024145195,392.76120033654894,1.9675789886264283e-09,0.6893058624198543
Mini,Nissan,25813.031914893618,26456.463001383127,-643.4310864895087,448.6545607531657,-1.4341347280842698,239.90028171766883,0.999988610104915,-0.10791489639065807
Mini,Porsche,25813.031914893618,59279.83870967742,-33466.8067947838,1475.3656613730632,-22.683737103951298,145.07432226015854,3.3306690738754696e-15,-2.6178773736055363
Mini,Ram,25813.031914893618,41320.847750865054,-15507.815835971436,474.8879972177017,-32.65573340836035,296.80933059172565,0.0,-2.625352891343032
Mini,Scion,25813.031914893618,18375.454545454544,7437.577369439074,578.1339274527907,12.864800033806029,151.13269631309117,4.75175454539567e-14,2.1474434293387885
Mini,Smart,25813.031914893618,13500.0,12313.031914893618,585.6180926315633,21.02570270594467,20.869317894619023,7.76601005725297e-13,8.685500090692706
Mini,Subaru,25813.031914893618,27978.791666666668,-2165.75975177305,458.47778707475254,-4.72380519368528,260.6445429250153,0.0021108273125541865,-0.3684746601775379
Mini,Tesla,25813.031914893618,50899.11504424779,-25086.08312935417,1917.9538013332676,-13.07960760677111,123.4622983632244,4.1744385725905886e-14,-1.5529882388543048
Mini,Toyota,25813.031914893618,28624.735468304454,-2811.7035534108363,441.3947073056501,-6.370043652253926,224.91707109924542,6.880036494960606e-07,-0.47399051319788843
Mini,Volkswagen,25813.031914893618,27287.3133393017,-1474.2814244080837,477.78309366831365,-3.0856709748536195,304.7360890797756,0.41691832294096853,-0.24310800667345284
Mini,Volvo,25813.031914893618,44907.79661016949,-19094.764695275873,611.9314539186086,-31.204090871615204,466.62813859422704,2.020605904817785e-14,-2.9074825119169425
Mitsubishi,Nissan,21892.91891891892,26456.463001383127,-4563.544082464206,376.78746261060644,-12.1117195642479,370.285686901701,0.0,-0.7853758178898274
Mitsubishi,Porsche,21892.91891891892,59279.83870967742,-37386.9197907585,1455.1225762301606,-25.693312990592286,137.75740753168188,0.0,-2.8002864205669673
Mitsubishi,Ram,21892.91891891892,41320.847750865054,-19427.928831946134,407.6720336218355,-47.65578020975522,485.5442810537527,0.0,-3.3723714200277923
Mitsubishi,Scion,21892.91891891892,18375.454545454544,3517.464373464376,524.3250091001875,6.708557311620172,120.97998312044506,4.332015179908666e-07,1.0911635422933046
Mitsubishi,Smart,21892.91891891892,13500.0,8392.91891891892,532.5658903021798,15.75940005124389,14.569854615932442,4.826945310121289e-08,6.489267493675988
Mitsubishi,Subaru,21892.91891891892,27978.791666666668,-6085.872747747748,388.4324372872137,-15.667776847502948,413.4720009316578,0.0,-1.065885048437207
Mitsubishi,Tesla,21892.91891891892,50899.11504424779,-29006.19612532887,1902.4259936051797,-15.246951115486427,119.63731899084057,1.9984014443252818e-15,-1.7154716983877956
Mitsubishi,Toyota,21892.91891891892,28624.735468304454,-6731.816549385534,368.1129782191381,-18.287365422302702,338.1467225680986,0.0,-1.167971433913221
Mitsubishi,Volkswagen,21892.91891891892,27287.3133393017,-5394.394420382781,411.0408272801957,-13.12374358546521,504.89990597842956,0.0,-0.9045931955562699
Mitsubishi,Volvo,21892.91891891892,44907.79661016949,-23014.87769125057,561.3715181507388,-40.99758706509696,533.8403784584704,1.3733458814613186e-13,-3.4862742340961113
Nissan,Porsche,26456.463001383127,59279.83870967742,-32823.37570829429,1422.239190669136,-23.07866069479602,125.92993924403122,0.0,-2.1159635985438685
Nissan,Ram,26456.463001383127,41320.847750865054,-14864.384749481927,267.54268933735057,-55.55892701197711,1801.7250105320536,0.0,-2.1507731596495647
Nissan,Scion,26456.463001383127,18375.454545454544,8081.008455928582,424.61667276310607,19.031302759128778,56.96321970693072,0.0,2.8900810456942287
Nissan,Smart,26456.463001383127,13500.0,12956.463001383127,434.7516890523284,29.80198427664679,6.534297000670021,2.6543741350470995e-06,12.176069135786118
Nissan,Subaru,26456.463001383127,27978.791666666668,-1522.3286652835413,237.1968843753735,-6.417996042791168,3122.106885518239,1.0529951388615899e-07,-0.21449803244524515
Nissan,Tesla,26456.463001383127,50899.11504424779,-24442.65204286466,1877.3937426030677,-13.01945963076138,113.51976253259636,2.3314683517128287e-14,-1.248154491002784
Nissan,Toyota,26456.463001383127,28624.735468304454,-2168.2724669213276,202.21218646229687,-10.722758627238369,6457.917841208957,0.0,-0.2548802244003129
Nissan,Volkswagen,26456.463001383127,27287.3133393017,-830.850337918575,272.6484280381729,-3.0473322142251615,2215.992052659283,0.4423051924705105,-0.10733238983506427
Nissan,Volvo,26456.463001383127,44907.79661016949,-18451.333608786364,469.596193565668,-39.291914759113446,368.43330507708794,7.704947790898586e-14,-2.4009426444543096
Porsche,Ram,59279.83870967742,41320.847750865054,17958.990958812363,1430.7312852146704,12.552315829256331,128.95491394185552,3.5083047578154947e-14,1.2042336041180062
Porsche,Scion,59279.83870967742,18375.454545454544,40904.38416422287,1468.2343950005295,27.85957358273719,140.56047385503842,0.0,4.866562799707524
Porsche,Smart,59279.83870967742,13500.0,45779.83870967742,1471.1974547993254,31.117399340472545,123.41950225533282,1.0325074129013956e-14,12.930976244993195
Porsche,Subaru,59279.83870967742,27978.791666666668,31301.04704301075,1425.3684723016518,21.959968703718097,127.03946373185164,2.220446049250313e-14,2.0631591959636264
Porsche,Tesla,59279.83870967742,50899.11504424779,8380.723665429628,2345.2121832873277,3.5735460207622713,213.1439234366147,0.1363368655943834,0.4632695381817399
Porsche,Toyota,59279.83870967742,28624.735468304454,30655.103241372963,1419.9657348781425,21.588621815584656,125.12716587507107,3.197442310920451e-14,1.9645892614384104
Porsche,Volkswagen,59279.83870967742,27287.3133393017,31992.525370375715,1431.6948296288028,22.34591108963525,129.30404321947205,7.172040739078511e-14,2.113895456258817
Porsche,Volvo,59279.83870967742,44907.79661016949,14372.042099507926,1481.8682481535004,9.698596428809633,147.81594195637797,1.6542323066914832e-14,1.036124089938809
Ram,Scion,41320.847750865054,18375.454545454544,22945.39320541051,452.2466294017397,50.736460403837874,72.98653431536545,3.3306690738754696e-15,7.834023894092389
Ram,Smart,41320.847750865054,13500.0,27820.847750865054,461.77562316635584,60.24754524740801,8.313094663736894,3.871433174040817e-10,24.659659406840362
Ram,Subaru,41320.847750865054,27978.791666666668,13342.056084198386,283.7076963605466,47.02747318931662,1867.1522666578169,1.538769112130467e-13,2.0626098348182116
Ram,Tesla,41320.847750865054,50899.11504424779,-9578.267293382734,1883.835173199072,-5.084450821202797,115.08318400706082,0.000808560246834511,-0.5081302586523458
Ram,Toyota,41320.847750865054,28624.735468304454,12696.1122825606,255.1812363217298,49.75331441122683,1561.9016453290221,0.0,1.8431365379437537
Ram,Volkswagen,41320.847750865054,27287.3133393017,14033.534411563352,313.95041062007,44.69984410546341,1962.7848379819952,1.1868284133242923e-13,2.022443118125398
Ram,Volvo,41320.847750865054,44907.79661016949,-3586.948859304437,494.7204059144803,-7.2504566547523694,445.5467532115532,1.229355284237954e-09,-0.4883901795198479
Scion,Smart,18375.454545454544,13500.0,4875.454545454544,567.412508076113,8.592434033548919,17.168714708802653,4.266133952246509e-05,3.6806432695898126
Scion,Subaru,18375.454545454544,27978.791666666668,-9603.337121212124,434.98308604445384,-22.077495491929756,62.664218593594924,0.0,-3.382437749289052
Scion,Tesla,18375.454545454544,50899.11504424779,-32523.660498793244,1912.4735783671697,-17.006070497748404,121.61143445595552,1.0458300891968975e-13,-3.0073107342343923
Scion,Toyota,18375.454545454544,28624.735468304454,-10249.28092284991,416.93847452739976,-24.582238265411895,52.96541003825578,1.27675647831893e-14,-3.723145200531107
Scion,Volkswagen,18375.454545454544,27287.3133393017,-8911.858793847157,455.28572182648026,-19.574211020928235,75.01408310657219,4.440892098500626e-16,-3.006534995054634
Scion,Volvo,18375.454545454544,44907.79661016949,-26532.342064714947,594.5321759154308,-44.627260120718915,177.90546328430796,0.0,-7.196053775375035
Smart,Subaru,13500.0,27978.791666666668,-14478.791666666668,444.8820040080274,-32.54524016756005,7.164128712213401,4.824608048625834e-07,-13.309574510914002
Smart,Tesla,13500.0,50899.11504424779,-37399.11504424779,1914.7493048172046,-19.532120967563518,116.98406208180967,0.0,-8.130348077668478
Smart,Toyota,13500.0,28624.735468304454,-15124.735468304454,427.2556657162979,-35.39973061082221,6.095303264561166,2.0088348134938983e-06,-14.459009194900258
Smart,Volkswagen,13500.0,27287.3133393017,-13787.313339301701,464.7524081104916,-29.66593200744398,8.53007991576396,9.367511855096211e-08,-12.135423546304278
Smart,Volvo,13500.0,44907.79661016949,-31407.79661016949,601.8124463187668,-52.18867905156863,23.428707156576127,0.0,-21.467490001438094
Subaru,Tesla,27978.791666666668,50899.11504424779,-22920.32337758112,1879.765472371886,-12.193182455181645,114.09384019405424,3.6637359812630166e-15,-1.1953614432112547
Subaru,Toyota,27978.791666666668,28624.735468304454,-645.9438016377862,223.1607821957271,-2.8945220360056356,2802.3728873628947,0.5709790075870643,-0.09110607918175008
Subaru,Volkswagen,27978.791666666668,27287.3133393017,691.4783273649664,288.5275232417746,2.3965766579070347,2221.37717235217,0.9122390938193279,0.09781506905093784
Subaru,Volvo,27978.791666666668,44907.79661016949,-16929.004943502823,478.99013702550326,-35.34311802040604,396.92792756401235,2.5424107263916085e-14,-2.2788795780773956
Tesla,Toyota,50899.11504424779,28624.735468304454,22274.379575943334,1875.6720495646296,11.875412645357454,113.10404797842357,2.1871393585115584e-14,1.1307233267662657
Tesla,Volkswagen,50899.11504424779,27287.3133393017,23611.801704946087,1884.5670681819213,12.529032319197244,115.26250227888545,2.2648549702353193e-14,1.2360581339818413
Tesla,Volvo,50899.11504424779,44907.79661016949,5991.318434078297,1922.9603360900296,3.115674474212241,124.79849791015863,0.40315641986418194,0.3440554350522327
Toyota,Volkswagen,28624.735468304454,27287.3133393017,1337.4221290027526,260.5293420413739,5.1334798549883125,1948.178456910023,0.0001944923067248583,0.1713618967705017
Toyota,Volvo,28624.735468304454,44907.79661016949,-16283.061141865037,462.6650600209495,-35.194058399671974,347.4975046212558,1.099120794378905e-14,-2.114006373644008
Volkswagen,Volvo,27287.3133393017,44907.79661016949,-17620.48327086779,497.50010524824296,-35.418049333025785,456.83436983323116,0.0,-2.3172520881336793
